stage, knee_angle, hand_distance, hip_angle, elbow_angle, rating
Drive,41.82016988013577,3.0,45.502581666721035,27.668171199929457,
Drive,42.20164137228344,8.0,45.250198320197555,27.0026076089606,
Drive,40.751734924311215,10.0,45.502581666721035,29.306278486629736,
Drive,34.603980510531635,9.0,45.502581666721035,30.137478577685677,
Recovery,41.20275211956159,9.0,45.377768896228986,31.108808828545115,
Recovery,50.11041756103123,7.0,45.377768896228986,31.939967670471926,
Drive,26.525564085112563,7.0,45.377768896228986,33.973341857751414,
Drive,26.86038763102503,6.0,45.502581666721035,34.039052903698185,
Drive,28.82903132944308,7.0,45.502581666721035,34.878789190040074,
Recovery,31.24929208855982,5.0,45.502581666721035,34.253894673915,
Recovery,42.53894534946973,2.0,45.75384833307077,34.13047323922102,
Recovery,47.46794655017731,2.0,45.374476886722825,35.298900452099424,
Recovery,48.027732743693534,4.0,45.12592458738628,36.657351296349624,
Drive,34.689235768446395,6.0,44.49520443144417,38.41598772620528,
Drive,26.2317536126894,8.0,44.23948122286914,40.22575059904335,
Drive,13.209710214170538,13.0,43.84654954889463,45.69125691435067,
Drive,11.814516354816297,12.0,43.590321256790354,47.37243657349597,
Drive,14.84317292302887,11.0,43.5839881957152,55.064728807373,
Recovery,17.194876036438394,10.0,43.830860672092584,60.23680163862008,
Recovery,27.643367572583376,9.0,43.94881925045625,67.728444756124,
Recovery,22.29674602689177,8.0,44.207942907837605,76.95978371153267,
Recovery,33.053937841693454,8.0,44.60303790240257,80.93190858549806,
Recovery,41.8505373237017,8.0,44.73474365662402,85.43698356715474,
Recovery,35.92908349824156,8.0,44.73474365662402,97.90947396192011,
Drive,38.098826535813885,9.0,44.73350992394159,118.46098591324342,
Recovery,30.197103522121466,8.0,44.73474365662402,122.24788024979262,
Recovery,27.62107498307549,6.0,44.60303790240257,118.95873278293776,
Drive,23.2945632538944,4.0,44.60303790240257,141.83535360180568,
Recovery,19.021910936232352,1.0,45.131111394747215,165.39475317946335,
Recovery,31.56721773153106,1.0,45.39332869193641,163.10372411314108,
Drive,27.46648381393902,2.0,45.39332869193641,151.12757582595924,
Recovery,25.649210862128797,2.0,45.78482460299189,124.27114070198995,
Drive,26.33876570467087,1.0,45.51849968729067,101.36393413523344,
Drive,28.736362967992807,1.0,45.90120759717369,94.40449539751421,
Drive,25.993255993604766,3.0,46.158633088085125,83.32400094381654,
Drive,24.855500025145083,7.0,46.40967874320965,93.98979880644616,
Drive,16.01234136479819,5.0,46.40967874320965,87.76859653839996,
Drive,14.206192879078298,5.0,46.40967874320965,87.18276047208752,
Recovery,11.994789290720544,4.0,46.66585065230906,74.56678255056009,
Drive,9.263148805747708,7.0,46.921955958931434,59.36873734699909,
Drive,12.609059198709472,8.0,46.80602529760124,175.44128462602276,
Drive,16.281313245205,4.0,46.42885014827706,133.88398960859274,
Drive,7.964141282822495,2.0,46.688502254820946,138.92119852382783,
Drive,5.709203070550758,3.0,46.680883602842954,179.2630470446887,
Drive,13.246890891116637,3.0,46.55515950506717,177.40150507793174,
Recovery,11.963458778564513,1.0,46.680883602842954,167.16638379159866,
Drive,12.717628685627837,1.0,46.55515950506717,178.34647297761384,
Drive,17.200511553154442,1.0,46.69619026449437,176.28878841052997,
Drive,17.76224888993496,5.0,46.8307486480255,155.57981864178257,
Drive,16.670652636322938,7.0,46.97493401088198,144.59121869704447,
Recovery,17.744671625056885,6.0,46.42885014827706,136.63313006912966,
Recovery,16.713723834269942,6.0,45.64665176912892,133.45966057399815,
Drive,14.869726895324701,5.0,45.77772299426362,129.4594735927634,
Recovery,18.349994329663566,5.0,45.64665176912892,133.2509520988173,
Recovery,18.558898395949267,3.0,45.64665176912892,143.98590841273742,
Recovery,23.69510604055929,2.0,45.52085637450195,140.02907358178527,
Recovery,25.633665351366265,3.0,45.39153681759074,143.97146390984526,
Recovery,21.557143556018183,1.0,45.39153681759074,126.81513903284436,
Recovery,21.504213648785647,3.0,45.261622745694794,105.0186574143613,
Recovery,30.350095894187017,7.0,45.0,121.60750224624886,
Recovery,29.079418207319165,7.0,44.604862957492514,128.04100877468093,
Recovery,32.13149797353583,7.0,44.471943251099816,130.08215055826156,
Recovery,37.71341984501311,9.0,44.46949868332619,118.45589333315917,
Recovery,30.584319830654568,9.0,44.33841532230585,121.22402109924826,
Recovery,32.91704107908027,10.0,44.471943251099816,109.35384580413903,
Drive,27.950243927011805,10.0,43.82553578553607,105.38535120949568,
Recovery,40.92605553010876,10.0,44.604862957492514,101.98953078666236,
Recovery,47.12158859461616,10.0,44.86828579636138,97.00326173242694,
Drive,27.365498986032947,7.0,44.73956643218663,89.31990633194224,
Recovery,29.80475147318015,7.0,45.0,80.85648685022382,
Drive,22.868600039870685,7.0,45.0,79.42409865158488,
Recovery,38.37294056712756,3.0,46.40967874320965,73.95927011132684,
Recovery,56.80358341009224,2.0,46.921955958931434,70.23563432768053,
Recovery,62.87598334208985,1.0,47.270449670665094,68.63052157969301,
Drive,69.82934658814962,1.0,47.750085174912414,60.737235880559666,
Recovery,119.97113048987882,0.0,48.09072322512115,58.26698414015968,
Recovery,128.9074181222302,2.0,48.89497816870688,53.14551273019993,
Drive,128.13440009002127,5.0,49.5643528265374,53.64138303995909,
Recovery,134.1489010940807,2.0,49.674163711130774,55.36845541239508,
Recovery,132.83632369171667,1.0,50.27928005564568,59.27598947821896,
Recovery,136.8103749961672,0.0,50.27928005564568,55.61856157391015,
Recovery,128.09596087834103,1.0,50.59479745943828,59.912945802259934,
Recovery,139.9237971911835,3.0,50.49009193508465,60.07994039184718,
Recovery,146.23387763736034,2.0,50.722193821591596,55.09497275719847,
Recovery,162.49926956543348,8.0,51.082336693282045,54.807508912772064,
Recovery,153.17510579931007,12.0,51.49638158031368,51.304281699373256,
Recovery,158.25410966246648,11.0,51.758210991968014,54.11062425124385,
Recovery,160.1997229761478,12.0,51.730483934615656,52.33895660418048,
Recovery,155.11218051605363,12.0,52.2276180444459,51.878893161106696,
Drive,33.528123978953154,8.0,52.62604691683793,52.41149285917888,
Drive,68.6951060405593,6.0,52.8614254043611,54.23287619395523,
Recovery,20.678378557126138,4.0,52.829076510059615,54.230882634461295,
Recovery,15.572543596810297,2.0,53.46128814257136,52.73037921750839,
Recovery,1.1799479982421446,1.0,53.32847125403802,52.04794342621834,
,,,,,1
Recovery,11.408209872515107,3.0,53.490654559736086,51.36167184469396,
Recovery,11.408209872515107,3.0,53.490654559736086,51.36167184469396,
Recovery,95.5662133212675,4.0,33.185402726713306,27.10263229752286,
Recovery,80.57699450254907,1.0,32.58570735391441,27.057530152050443,
Drive,78.40791918824561,0.0,32.32808494932474,26.299913144386995,
Recovery,80.02400383303531,1.0,31.747667334066886,25.074117497534992,
Drive,74.3646884632329,1.0,30.914743901160413,24.19000480267935,
Drive,71.27137707012443,3.0,30.494262206928898,23.246638620722084,
Drive,70.61758050027503,1.0,30.216393526825005,22.511413008545798,
Drive,71.26888782121235,3.0,30.07699382877694,21.735894453185892,
Recovery,71.92757958884117,3.0,29.801665995409703,20.468043940938376,
Recovery,72.31079663397233,1.0,29.31831401743338,18.558919987508418,
Drive,71.80010491794228,1.0,29.176732554976383,18.867789532625636,
Drive,70.1982533071811,1.0,28.87315222948716,17.18970964964486,
Drive,67.21214536431795,2.0,28.737297981855995,19.858378591094166,
Drive,65.55604521958348,6.0,28.442928624363347,22.603869092248853,
Recovery,68.28182530866573,9.0,28.365965626587297,24.83500464820323,
Drive,66.28026441784102,8.0,28.1184543012462,25.7274858936348,
Recovery,66.20269558171549,6.0,27.79868617991147,24.483316325121482,
Recovery,64.01891729378478,5.0,27.722384245207504,23.734731314693462,
Recovery,60.763635638959514,5.0,27.328949638007987,22.89251883448491,
Drive,57.90074066699673,4.0,26.981602710739846,22.50109662265546,
Drive,55.49942915530142,3.0,26.489612406302303,20.896360517339442,
Recovery,57.15656389996097,4.0,26.301017195818883,20.084822177118856,
Drive,53.65421439625895,4.0,26.188110697480855,19.862907716964855,
Drive,50.08139085895635,3.0,25.816129394254162,18.92331976274056,
Drive,45.30639162227072,3.0,25.524100294322682,18.754718402277607,
Drive,45.59407059390126,3.0,25.373887572245724,17.483681036094477,
Drive,39.209591482490026,5.0,24.827106896980656,17.586660391218047,
Drive,37.44652802669472,6.0,24.648532985700044,17.08374270191666,
Drive,37.75098313924606,7.0,25.061473914821466,16.44525763216947,
Drive,31.239746380071715,7.0,25.07103430681394,15.019993803372387,
Drive,31.475934234990365,8.0,24.923264954685273,14.898288941341642,
Drive,29.0442066072015,11.0,24.928474135461272,15.222173836951535,
Drive,24.003243742586086,12.0,24.786476166569685,14.605883260290225,
Recovery,24.492903364610402,13.0,24.464060913471123,13.529313279329594,
Drive,19.976325461153916,12.0,24.036281437443243,12.0083390743996,
Recovery,20.12563962594084,12.0,23.684673624230385,11.423812425954708,
Drive,17.366080838072726,9.0,23.888611935918142,11.142086895428715,
Recovery,17.810836476716723,7.0,23.888611935918142,11.68223351945416,
Recovery,17.786611193952446,7.0,23.7907738657772,12.826637933093954,
Drive,17.081263202210046,9.0,23.82330258765218,14.480144097651817,
Drive,17.943726584011365,12.0,24.15817609020874,17.091337567900702,
Recovery,21.225795531257084,13.0,24.881419838791473,18.642668251110738,
Recovery,23.94936330942424,15.0,25.27772223555295,20.470621919548158,
Recovery,27.506798354909957,16.0,25.31190585793498,21.00043604760537,
Recovery,27.540301820985107,15.0,25.24362477224919,20.71474906360542,
Recovery,29.19885119406752,15.0,25.27772223555295,19.521564922898417,
Recovery,31.60318616716971,14.0,25.171355188523894,16.2742376536886,
Recovery,32.728064237535335,14.0,24.920305943982918,14.031670602228177,
Recovery,38.62536674397005,16.0,24.891877709110734,13.907120663474508,
Recovery,40.1376115539194,20.0,25.179992208979083,12.330341640137172,
Recovery,41.135582915164186,18.0,25.36123792359581,8.441687293070233,
Recovery,44.44805169739644,18.0,25.387906291095927,7.715595047024044,
Recovery,48.80811114856337,16.0,25.63232815178787,6.203353607053621,
Recovery,51.593896965821976,19.0,25.629399265259533,5.469288339070523,
Drive,48.72486600942019,19.0,26.02112024428656,4.201234403496423,
Recovery,52.3172455472405,20.0,26.16413305475805,3.62818331801207,
Recovery,57.1492657323597,22.0,26.528133798479992,4.378533926668694,
Recovery,59.49152872677785,21.0,26.862882306158163,4.090729909300318,
Recovery,59.141816793218766,17.0,27.01266534793854,3.860189382837915,
Recovery,58.950710054997124,18.0,26.862882306158163,4.684792769188139,
Recovery,60.073902059952246,17.0,27.049019610409122,5.593634147437461,
Recovery,59.30737799938876,18.0,27.121303404158663,8.47380699165136,
Recovery,58.82557901165842,67.0,27.081880530875083,35.53628627334652,
Recovery,57.75644171015386,65.0,27.377702771331727,37.88088678104982,
Recovery,56.82134701331672,75.0,27.2641942595165,50.769350556931805,
Recovery,61.20488252155261,57.0,27.38033065646097,39.67732013326561,
Recovery,63.019673245459146,30.0,27.30193375528964,24.087547478496443,
Recovery,66.08282563157877,23.0,27.30193375528964,23.390396160006247,
Recovery,66.11617006635045,16.0,27.337283854749973,23.468132597455323,
Drive,65.93088322156618,13.0,27.375091771538003,23.957620022584198,
Recovery,67.68134102629938,10.0,27.418487360652357,24.154979898504283,
Recovery,71.73088509753907,6.0,27.53670639963098,24.255319754011705,
Drive,75.1207942954999,1.0,27.809595843813305,23.66512468929173,
Drive,76.6566743364938,1.0,27.621074983075534,24.804651092377753,
Recovery,78.14459545606549,4.0,27.888480638332787,25.920320902669495,
Drive,79.36531705503269,4.0,28.082465302090124,27.23403083176832,
Recovery,79.6426585021785,3.0,28.474203610074365,29.308037239988945,
Recovery,87.19599267813473,4.0,28.68614757373944,30.82465344453671,
Recovery,90.54628993498218,3.0,29.02075135293483,31.482950063608943,
Recovery,88.14741311806091,2.0,29.310007070916125,31.638575612049937,
Recovery,87.51886736049792,1.0,29.181795941746888,32.13774807903846,
Recovery,90.61011502312348,1.0,29.224419190200912,31.744053719543075,
Drive,96.38319995270358,1.0,29.64632214040579,32.38394155226468,
Drive,96.03552905073512,1.0,29.810713262817114,33.62485627627999,
Drive,96.48992248417748,1.0,29.877638223712104,35.403342577069665,
Recovery,91.91364211306485,2.0,29.74488129694222,35.777560711381504,
Recovery,92.0962136480192,2.0,29.999478332368106,36.15441335934445,
Drive,91.83235621045831,4.0,30.211322385834826,36.255545935182845,
Recovery,95.44343631552937,3.0,30.36033963063769,36.66082243670441,
Recovery,91.22129604717621,0.0,30.54757174890702,36.73747662439144,
Recovery,92.50085188358672,1.0,31.08865176643385,36.40387518572266,
Drive,88.07143764558555,1.0,31.311574320505628,36.23273372259849,
Recovery,84.50124084781335,2.0,31.325288888512006,35.9751908256466,
Recovery,84.43463511288111,5.0,31.246929413476952,34.28278291399346,
Recovery,82.1158588097662,6.0,31.386307201379584,32.115226723960994,
Drive,80.12799386010619,8.0,31.369217990962476,31.158324997033358,
Recovery,77.21224781167466,8.0,30.994610476055627,30.346693723230384,
Recovery,73.44905551043138,11.0,30.402794345066706,29.89692901555424,
Recovery,74.40739526376147,14.0,30.37121987377356,29.558910581477083,
Recovery,79.27197006594558,20.0,30.416070595101473,30.450842764169792,
Recovery,77.54225048527232,21.0,30.016680868693015,29.58896986560553,
Recovery,79.39123504199164,22.0,29.885656884701305,28.974183140708202,
Recovery,81.33559812136724,22.0,29.87438745314131,28.1856995705065,
Recovery,82.03383362055236,25.0,29.594159939761067,30.772676134274498,
Drive,76.76731052569347,26.0,29.120861114368438,30.718871976294693,
Drive,78.31020389852421,27.0,29.054604099077146,29.278273109860528,
Recovery,77.03095498726003,27.0,28.881455774572512,29.195487612883138,
Recovery,77.00731266601498,25.0,29.02990409506922,26.895886400117522,
Drive,76.22840028291759,25.0,28.866212650935317,25.888214838871146,
Drive,73.8402956152452,23.0,28.58377944460466,25.06619064635008,
Drive,70.8992004030578,37.0,28.339949589326284,35.07073636416993,
Drive,66.13685902259921,29.0,28.173444321701144,32.87244009605055,
Recovery,64.4849504360381,24.0,28.081987147921936,27.14885181194218,
Drive,62.531956806234824,19.0,27.67294125397642,26.232405320747013,
Recovery,63.48090253356667,17.0,27.345019794022253,26.225280987804815,
Recovery,62.727222053775876,17.0,27.236179427844466,26.35598255024536,
Recovery,57.289773893084615,19.0,27.128136532273327,26.315419423545247,
Drive,55.25091452165291,18.0,27.02088313472699,25.92195735753186,
Drive,50.62231365440311,20.0,26.914411356580775,25.28580590403577,
Recovery,50.37968658183079,20.0,26.77492488864554,24.875228377878322,
Drive,47.693329274204885,20.0,26.288262124900232,24.300613195807088,
Drive,47.361032221740146,20.0,25.91242963585046,23.737208406180788,
Drive,42.856910451562946,20.0,25.140582903516155,23.031312341708936,
Recovery,42.24519183994975,18.0,24.907219125825083,21.552382881280344,
Drive,41.735002872784676,16.0,24.8068190282909,19.745672949037438,
Drive,37.14139069166591,17.0,24.74353782547688,19.841546040739527,
Drive,35.21518050897374,16.0,24.81713087242685,18.36612467931552,
Drive,33.133787171603416,15.0,24.759477425560796,17.109883276125235,
Recovery,34.206941465260485,16.0,24.691558163478064,16.7618768449703,
Recovery,34.702974057075515,15.0,24.61787898887027,15.640960653876235,
Drive,31.432296343251778,14.0,24.569136533411832,14.515693025368659,
Drive,22.847909409781767,15.0,24.262262922979428,13.707970384084305,
Drive,20.231702352372015,16.0,23.377701432673547,14.535783356490821,
Drive,17.533442378091742,18.0,23.07943135196949,13.812578581237792,
Drive,15.203663049985838,17.0,22.932100437589785,12.811934888551134,
Recovery,17.11990813472448,16.0,23.16899049242426,11.839343054741937,
Recovery,17.879753440558684,15.0,23.06014740835019,11.546694951365591,
Recovery,18.00345391584903,20.0,22.822691276173707,17.158596992041545,
Recovery,17.91363840607262,21.0,22.89209314995274,18.58967723049734,
Recovery,20.51082753631487,24.0,23.119288447314318,22.368597905099097,
Recovery,20.66543884548317,20.0,23.22826206952137,21.641168883012554,
Recovery,24.248505531195367,17.0,23.779703643815434,21.777808769756835,
Recovery,24.490996619984713,16.0,23.977741411197286,22.239761571138406,
Recovery,26.087963738084017,17.0,24.34435335182329,22.920600120288725,
Recovery,28.948456632902396,17.0,24.38181187689551,23.328792466259394,
Recovery,31.801855089704652,33.0,24.623564786163612,33.47821349578375,
Recovery,32.84202246114586,28.0,24.5613513389548,29.365667412684772,
Recovery,33.509498691102614,28.0,24.468582236244835,27.66991303302509,
Recovery,37.22700605319071,34.0,24.697010008833,29.036295802149738,
Recovery,39.615289543282714,24.0,25.021426013452725,19.582188090078972,
Recovery,42.480797219884025,16.0,25.317488609501943,12.426576016936535,
Recovery,44.5850287913615,16.0,25.353335229615677,11.139297627240728,
Recovery,46.577053049047386,11.0,25.521588901934297,7.41079493488506,
Recovery,48.978209944605,12.0,25.61921621534887,5.901315456132017,
Recovery,52.735366596445395,15.0,25.95155646145862,5.972506573506806,
Recovery,54.95788413325654,18.0,26.254974820286293,6.549433615135325,
Recovery,57.65678134692336,21.0,26.49618609063218,6.4286692594536605,
Recovery,58.279760315968105,21.0,26.599608337853336,6.430005405276769,
Recovery,59.797993129533765,17.0,27.053553903378752,6.18477091336675,
Recovery,57.43472739063814,17.0,27.014014340934153,7.103229658494937,
Recovery,56.21204091064629,17.0,26.944031563851517,9.198810136160018,
Recovery,55.106551457666924,15.0,27.01132443709339,10.30659081977445,
Recovery,56.56803168855381,15.0,26.97898097387212,10.583882149947542,
Recovery,57.24748863013996,24.0,27.01266534793854,15.116256363173472,
Recovery,59.008321807032885,32.0,27.328487004439857,19.3376334569189,
Recovery,60.39562960297306,27.0,27.33080579258532,20.47948492797113,
Recovery,63.12280555732393,21.0,27.364152136795962,21.637738905318788,
Recovery,64.75194096676424,18.0,27.328487004439857,22.861483785194345,
Recovery,69.3101415532171,18.0,27.689042434764517,24.562201133378423,
Recovery,74.17286644675245,12.0,27.946685231299057,25.209935290444395,
Recovery,77.193322061721,13.0,28.133429895497322,26.519795202830082,
Drive,82.69907785488773,7.0,28.68747870259902,25.664509118567164,
Drive,81.42607816081474,4.0,28.648921807992508,26.16211445487793,
Drive,82.34023856936149,1.0,28.694159475362397,26.823178622224898,
Recovery,84.65670832496055,4.0,29.117949324249746,27.18094522433028,
Recovery,87.36505838930289,6.0,29.237403163790372,27.72342073421143,
Recovery,87.64406922778336,4.0,29.357753542791276,29.296114641072307,
Recovery,93.73489762160222,5.0,29.683140179123296,30.262909658160343,
Recovery,96.70919467275846,2.0,30.015142403436364,31.412303415615646,
Recovery,96.59610097605623,3.0,30.195607183716454,32.66807434346464,
Recovery,94.38643220628198,4.0,30.091741987744722,32.72894518166769,
Recovery,91.97744861700461,3.0,29.936008095659282,33.542950815840825,
Recovery,95.73293308411031,4.0,30.064668373585896,34.8462775547657,
Recovery,95.68249570429909,4.0,30.26884824955048,34.74422103029565,
Recovery,93.26955431820926,4.0,30.138989943116037,34.91954384563055,
Recovery,94.98380161690645,4.0,30.18216375216167,34.699992926713364,
Recovery,94.18366266081657,4.0,30.072463335199764,35.22093170717071,
Drive,92.75289179088288,2.0,29.987301286861747,34.7815219157638,
Recovery,92.58756648964913,2.0,30.26256833306318,34.39670839577889,
Drive,92.48875437083967,1.0,30.58257222073728,34.35826241908024,
Recovery,93.03193375859597,2.0,30.875291682897384,32.79521257419354,
Recovery,98.46903144770397,1.0,31.023161155176396,31.800344671078584,
Recovery,99.4554091739773,4.0,31.1420623242386,31.156804186064115,
Recovery,100.4084998371592,4.0,31.03826335550281,30.234920829557563,
Recovery,98.93836980210851,9.0,31.128098604103453,30.004748726052533,
Drive,95.69349714988863,14.0,31.008553848600496,29.222643874869796,
Recovery,94.70871392574485,13.0,30.889133261539417,28.105959944170298,
Recovery,95.10521900912777,17.0,30.66456458047988,27.526413393072215,
Recovery,97.04701252609821,17.0,30.5723568749784,26.301017195818893,
Recovery,96.14486115620278,17.0,30.61706175561039,26.44391863130957,
Recovery,91.70706677474215,18.0,30.438947267437882,25.851834440447252,
Recovery,88.87013475930742,18.0,30.275282392379264,24.97640689507678,
Recovery,89.15756681968254,10.0,30.004920870824012,20.382583649439155,
Recovery,91.17784905473405,15.0,29.472565003741835,22.07778712041291,
Drive,87.37605991583186,23.0,29.139285946245046,24.694916903092768,
Recovery,85.4880353003632,19.0,29.004167686477086,22.979389665999697,
Drive,84.57643950273864,23.0,28.780860601563585,26.211150922147702,
Drive,70.96016275476337,21.0,28.858666032987998,23.07448694233633,
Recovery,72.51252758111507,19.0,28.884057278918288,21.496821919131378,
Drive,72.30751476487286,20.0,29.014317381266192,22.43577241776483,
Drive,70.67112344600312,17.0,29.11067432535416,22.459483168935037,
Recovery,70.91447788257595,15.0,28.603963545866854,22.722155407160592,
Recovery,66.71176537843532,13.0,28.1432457252297,23.190566314063556,
Recovery,67.19915267538208,14.0,28.025634563016055,24.737732707097706,
Recovery,66.61303639691573,16.0,27.65929222102662,25.488995908184087,
Recovery,65.73337494620412,20.0,27.516369680208324,25.8847795885897,
Drive,60.656704203283915,20.0,27.301820956553723,25.108656574774457,
Drive,55.67897192711898,20.0,27.122996091667787,24.336740704639062,
Recovery,53.87125414545632,19.0,27.016736867427138,23.31501488834771,
Drive,51.48765568221222,19.0,26.946324178688258,22.904869583844064,
Drive,50.49998390124471,19.0,26.912294074163754,22.34913298164751,
Drive,50.81019819449144,20.0,26.94748091926701,22.01148443949441,
Drive,47.03729703250381,18.0,26.35758396247001,20.404228459055428,
Drive,44.86687167568992,17.0,25.977954033230336,19.1382649715015,
Drive,41.84133362687011,15.0,25.704818830160644,17.67620438387302,
Drive,42.49984739356466,16.0,25.466644749699867,17.321723167880315,
Drive,42.17986194412332,17.0,25.298863170278626,16.881160119034977,
Drive,37.93376841879307,19.0,25.05400213839906,16.934566346292296,
Drive,35.739778468828526,20.0,24.817934533062246,16.49814843670096,
Drive,36.594771714426216,19.0,24.678746227473564,15.580014734011344,
Drive,34.50958202022741,21.0,24.597254159122862,14.827000744025247,
Drive,32.58409180795143,22.0,24.1503946562272,12.955367305725813,
Drive,30.07423199574782,20.0,23.814216381196758,11.493706370057945,
Drive,28.21670356139505,17.0,23.27894919800269,11.66946055550158,
Drive,23.693088690085236,14.0,22.31718651706605,9.28169978246595,
Drive,21.85889961803409,14.0,21.90243468558483,10.69818364465821,
Drive,15.772627737913298,16.0,22.20642213602681,11.500743934219058,
Recovery,16.502086632426693,18.0,22.452141242461995,12.70964412972462,
Recovery,18.577153759860778,17.0,22.452141242461995,13.007365875123877,
Recovery,20.0032530232799,16.0,22.595929375745904,14.480989139023736,
Recovery,19.225322786874184,13.0,23.055861109033348,15.013304379173494,
Recovery,21.000403756111783,12.0,23.51401427876827,17.776563017695395,
Recovery,21.778550431183458,12.0,23.79762078481061,18.618444256612936,
Recovery,26.44208757666668,13.0,24.174781957634732,19.397417470683486,
Recovery,31.266491331401987,15.0,24.68831240341848,20.05675837299864,
Recovery,32.732422877476644,55.0,24.894687735002577,43.95445847211296,
Recovery,35.441433356826806,62.0,25.101608713823374,45.81410370109157,
Recovery,38.2373643108571,32.0,24.960351608777206,20.50046300245611,
Recovery,39.75728996909877,22.0,25.002826260235594,12.540652651059336,
Recovery,42.15482060188795,20.0,24.872242823219327,9.536852370078647,
Recovery,43.51636014463014,19.0,24.904768808095188,7.530616822242914,
Recovery,46.23025441781028,22.0,24.947151023484164,6.938015984059565,
Recovery,48.23256106512538,20.0,25.180528470404834,4.619212926771814,
Recovery,49.262159708844614,17.0,25.24254027807132,3.3203844860260863,
Recovery,51.088585911455205,21.0,25.615484320642164,4.159153014363734,
Recovery,54.66175547801282,15.0,25.888080311352383,1.6011660044758624,
Recovery,57.38626261090403,16.0,26.204705113690757,0.9319031718824273,
Recovery,61.294634367841994,12.0,26.238272707876686,0.11660227872600097,
Recovery,63.99026833148128,12.0,26.238272707876686,0.32507451043163044,
Recovery,62.1640891519076,11.0,25.978175113320905,1.8751995571344764,
Recovery,62.82413767994194,12.0,25.904398823019367,2.6466316909534426,
Recovery,62.02057442113726,13.0,25.974393962431318,3.2070659695325574,
Recovery,64.12320160162446,16.0,26.119756156992842,4.351249504088622,
Recovery,63.31524346055476,15.0,26.012375912129833,5.927725368033586,
Recovery,63.20472145378518,16.0,26.196594651740288,7.547322300101149,
Recovery,63.8620454175297,15.0,26.307791548246666,8.69820607936395,
Recovery,65.32723179116365,16.0,26.34566828169644,10.642524718589716,
Recovery,65.44262882422167,16.0,26.56505117707799,12.225508672256172,
Recovery,68.29928658844136,17.0,26.748690867197766,15.581772896971804,
Recovery,71.34860835529923,16.0,27.006912182026248,16.841036793474593,
Recovery,75.23716794071395,13.0,27.12310930384959,17.192067644570468,
Recovery,79.21432800111779,14.0,27.163028468143803,18.689578888419447,
Recovery,82.7074875917655,12.0,27.429685621280466,19.412977810661694,
Recovery,83.42162901087126,10.0,27.35502827821364,20.566961270814275,
Recovery,85.41078532344277,9.0,27.588758276766356,22.26096261452709,
Recovery,87.38857209076171,5.0,27.782308207348727,22.844847759444722,
Recovery,89.21471277277861,0.0,27.82619551521085,23.59516482487369,
Recovery,82.54690011684391,1.0,27.94172081218769,24.345333747310377,
Recovery,86.32728633727282,2.0,28.224774464665902,24.80633083365434,
Recovery,89.86098908105859,1.0,28.554771889052137,25.80180640796611,
Recovery,89.89856402621766,0.0,28.513136183592938,25.400409779495472,
Recovery,91.75421219977076,2.0,28.926425835253614,26.7986966455211,
Recovery,94.41922676511841,2.0,29.071882681036193,26.919350981493565,
Recovery,95.53013537774052,3.0,29.51001800773503,27.448885746478876,
Recovery,94.3756125529662,3.0,29.869265071276146,28.59885086475372,
Recovery,94.28828699050406,3.0,29.530881936101284,28.232504316228635,
Recovery,94.55493709432368,4.0,29.52041318184214,28.196088606435616,
Recovery,87.35748041620786,4.0,29.654722788330034,29.963901644002064,
Recovery,89.1456540024942,3.0,29.869265071276146,29.788283124479253,
Recovery,92.02758004326445,5.0,30.072734389097636,30.139743740832497,
Recovery,90.06732755950785,8.0,30.26297330079422,30.209199110372403,
Recovery,87.52748924868001,7.0,30.159006502119137,29.568455503448007,
Recovery,85.76888357965815,8.0,30.24992405914524,28.67278303355597,
Drive,86.42640585043235,8.0,30.03572031929277,27.525820125609222,
Drive,88.6610499573952,9.0,30.03572031929277,25.511984808048723,
Drive,88.44829748302813,7.0,30.03572031929277,24.345091344647418,
Recovery,85.66429498016163,10.0,30.068582821862453,24.195489942871856,
Drive,86.1001450010151,13.0,30.19162296095761,24.161853008795877,
Recovery,85.85611243854528,18.0,30.19162296095761,23.583660040275678,
Drive,84.00601300438701,20.0,30.13388643172467,22.569714183177048,
Recovery,81.98904676172243,23.0,29.6676930340564,21.903467027634743,
Recovery,81.30873366825115,26.0,29.334010887299172,20.995136351355455,
Recovery,82.84384510933296,26.0,29.39605285494326,20.57759101036705,
Recovery,85.69721594811952,21.0,28.79166454379297,18.234881329358565,
Recovery,90.20130626250521,21.0,28.6454772508443,17.228489412358424,
Recovery,85.69056530567234,22.0,28.06742054807652,17.123323607686647,
Recovery,83.7164296063642,19.0,27.94632944307687,16.122701939123715,
Recovery,86.3563677208307,19.0,28.041820152244526,16.23781218032394,
Drive,84.65785491367669,20.0,27.762563333589615,16.062509083935705,
Drive,81.13600218212542,19.0,27.289792688575105,16.16316008027763,
Drive,78.49900421757705,15.0,27.24396872968308,16.680134190148227,
Drive,75.70119654545054,15.0,27.0474524293053,17.520162144604722,
Drive,74.8058522939111,11.0,27.005496923955192,17.76632470311406,
Drive,70.15429115548118,9.0,26.313440211953775,18.612398451401226,
Drive,67.99010903313071,8.0,26.13507216087211,19.46929722579181,
Drive,62.338398300652344,8.0,25.922908680192275,19.894498693311025,
Drive,60.93977548397682,7.0,25.43968029707429,19.494289324624575,
Recovery,58.07766376699878,9.0,25.23851212737936,19.342007442908415,
Recovery,58.61459959197788,12.0,25.338723317182133,18.61196920563956,
